lag,rho,beta,n_pairs,estimable,series,bartlett_se
446,-0.0019342468238988842,-0.0017169116842980464,1232542,True,r_tilde,0.0007245429520193642
447,-0.0003089379655051628,-0.0002740682123689745,1231132,True,r_tilde,0.0007245456491169748
448,0.001916382875705923,0.0016992620090444427,1229722,True,r_tilde,0.0007245457179211218
449,0.0004499526095454915,0.0003987452570579962,1228312,True,r_tilde,0.0007245483654200891
450,-0.001474229132354064,-0.001305955840125981,1226902,True,r_tilde,0.0007245485113700385
451,0.0014996436110380834,0.0013277563187596411,1225492,True,r_tilde,0.0007245500781206185
452,-0.0027010866107032754,-0.00239018784724779,1224082,True,r_tilde,0.0007245516993521947
453,0.0012046734832901504,0.0010657676263030947,1222672,True,r_tilde,0.0007245569588452819
454,0.0013292923973733269,0.0011754812222988396,1221262,True,r_tilde,0.0007245580050186988
455,0.0001320175772510542,0.00011671171093431444,1219852,True,r_tilde,0.0007245592788306674
456,0.0013247590797974434,0.0011706393196365488,1218442,True,r_tilde,0.0007245592913946525
457,0.0029900895037090008,0.002641015091586967,1217032,True,r_tilde,0.0007245605565309746
458,-0.004165085006857753,-0.003676173238597924,1215623,True,r_tilde,0.0007245670016298014
459,0.0032914419594424907,0.002903679594656626,1214214,True,r_tilde,0.0007245795071932449
460,-0.00012741919131950834,-0.00011233473785617785,1212805,True,r_tilde,0.0007245873166682475
461,0.0013559983667365426,0.0011947248824667961,1211397,True,r_tilde,0.0007245873283717751
462,0.001475671987388506,0.0012997723954230112,1209989,True,r_tilde,0.0007245886538268884
463,0.0006911495578878629,0.00060857262674001,1208581,True,r_tilde,0.0007245902235588123
464,-0.00042976808160658994,-0.00037828431196847053,1207173,True,r_tilde,0.000724590567900275
465,-0.0025296238480895755,-0.0022262094975177764,1205765,True,r_tilde,0.0007245907010417681
466,-0.0018634921789158691,-0.0016379629220463856,1204357,True,r_tilde,0.0007245953137456907
467,-0.00042712376885381586,-0.0003752319450078959,1202949,True,r_tilde,0.0007245978169523277
468,-0.0036668483465010916,-0.003218974654366905,1201541,True,r_tilde,0.0007245979484591378
469,-8.847757154123033e-05,-7.7606180713864e-05,1200133,True,r_tilde,0.0007246076406892583
470,-0.001914618819668787,-0.001678922424741285,1198725,True,r_tilde,0.0007246076463321445
471,1.5724376474410417e-05,1.3781168786097726e-05,1197317,True,r_tilde,0.0007246102887333972
472,0.0030026094385520704,0.002629123236363691,1195909,True,r_tilde,0.0007246102889116269
473,-0.0005505669054392695,-0.0004817748971082315,1194501,True,r_tilde,0.0007246167876502631
474,-0.0018542849754551397,-0.0016220149687350058,1193093,True,r_tilde,0.0007246170061493227
475,0.002193831206795635,0.001918381116910917,1191685,True,r_tilde,0.0007246194846070603
476,0.0012048543333155921,0.0010530189657113553,1190277,True,r_tilde,0.0007246229538378848
477,0.0005883547425002893,0.0005140410003781342,1188870,True,r_tilde,0.0007246240002301273
478,0.0003204537914806781,0.0002799784627975444,1187463,True,r_tilde,0.0007246242497490876
479,-0.0026272366376943615,-0.0022949537801493242,1186056,True,r_tilde,0.0007246243237702272
480,0.0009531430914522755,0.0008325015561734215,1184649,True,r_tilde,0.0007246292990992776
481,-0.0014983242804114088,-0.00130832617165421,1183242,True,r_tilde,0.0007246299539434191
482,0.0008476302465533071,0.0007399827101482187,1181835,True,r_tilde,0.0007246315721452617
483,0.001023147227917081,0.0008931688605347086,1180429,True,r_tilde,0.0007246320900302322
484,0.00046457317300349394,0.0004056341484967031,1179023,True,r_tilde,0.0007246328445946106
485,-0.0019065111699439388,-0.001664188593953559,1177617,True,r_tilde,0.0007246330001653865
486,0.0005410210073134203,0.0004722313934983854,1176212,True,r_tilde,0.0007246356201433525
487,-0.001622105012328361,-0.001415545554550678,1174807,True,r_tilde,0.0007246358311258067
488,0.0001556731041316117,0.00013580806914731953,1173402,True,r_tilde,0.0007246377277242222
489,0.0013498827892248094,0.001177520974349741,1171997,True,r_tilde,0.000724637745192257
490,0.0028418034720143373,0.0024783853594485964,1170592,True,r_tilde,0.0007246390586272988
491,-0.0007395658485300423,-0.0006450875966038935,1169187,True,r_tilde,0.000724644879691934
492,0.002124603408036078,0.0018527970925150338,1167782,True,r_tilde,0.0007246452739369161
493,-0.0033541336964797415,-0.0029247102592075015,1166377,True,r_tilde,0.0007246485275591896
494,-0.0008375863392835751,-0.0007302298062339365,1164973,True,r_tilde,0.000724656636585684
495,0.001901381220778,0.00165758265565655,1163569,True,r_tilde,0.0007246571422526342
496,0.0023634667495968198,0.002059158872498959,1162166,True,r_tilde,0.000724659748063356
497,-1.6352329922236278e-06,-1.4244698099783537e-06,1160763,True,r_tilde,0.000724663774320167
498,-0.0005462637787036759,-0.00047581824774814527,1159360,True,r_tilde,0.0007246637743220942
499,0.0037858960403543665,0.003297370942677255,1157957,True,r_tilde,0.0007246639894050604
500,-0.0019304605261873612,-0.0016809354270441207,1156554,True,r_tilde,0.0007246743202398461
501,0.0006659106480014378,0.0005797784438544496,1155151,True,r_tilde,0.0007246770063016343
502,0.0028270751208896105,0.0024607324654470656,1153748,True,r_tilde,0.0007246773259151714
503,-0.0025357165134562622,-0.0022064657717110396,1152345,True,r_tilde,0.0007246830864939764
504,-0.0019098333150175846,-0.0016615704369440435,1150942,True,r_tilde,0.000724687720853345
505,-0.0012256865170067479,-0.0010664003879713728,1149539,True,r_tilde,0.0007246903497714865
506,-0.0017400629338911423,-0.0015139284933595799,1148136,True,r_tilde,0.0007246914325604958
507,0.0010944863808521634,0.000952225496684241,1146733,True,r_tilde,0.000724693614857995
508,0.003130823872276628,0.002724371093431845,1145331,True,r_tilde,0.0007246944782417126
509,0.0007172785313192365,0.000624226100207643,1143929,True,r_tilde,0.0007247015430117219
510,0.0019678649282790753,0.001721548622603958,1142527,True,r_tilde,0.0007247019138240731
511,0.0008664055491872537,0.0007587195679298583,1141126,True,r_tilde,0.0007247047048775064
512,0.00036351639953434683,0.0003184113564078981,1139725,True,r_tilde,0.0007247052459046214
513,-0.00047719568758423936,-0.0004178385497285824,1138324,True,r_tilde,0.0007247053411457223
514,-0.001137411107401894,-0.0009957934678396566,1136923,True,r_tilde,0.0007247055052686794
515,-0.0030661533715178584,-0.00268355187505931,1135522,True,r_tilde,0.0007247064376872493
516,0.0008812778036712921,0.000771105401116958,1134122,True,r_tilde,0.000724713213500443
517,-0.0018341263912601668,-0.0016043752775253964,1132722,True,r_tilde,0.0007247137732543586
518,0.0004293251224556464,0.0003753822425815504,1131322,True,r_tilde,0.0007247161977929564
519,2.3669999228069756e-05,2.0693700036277176e-05,1129922,True,r_tilde,0.0007247163306371024
520,0.0013914617485746887,0.0012161489579350774,1128522,True,r_tilde,0.0007247163310409023
521,0.0013301135414264037,0.0011623232677064105,1127122,True,r_tilde,0.0007247177264832614
522,0.002336848801053136,0.0020419332109911765,1125722,True,r_tilde,0.0007247190015883752
523,0.003963878758282641,0.0034635125202164734,1124322,True,r_tilde,0.0007247229373448948
524,2.4886155032151666e-05,2.173842467531377e-05,1122922,True,r_tilde,0.000724734261430635
525,0.003665766112627536,0.00320156174635349,1121522,True,r_tilde,0.0007247342618769842
526,0.0030104190407856165,0.0026277030708549,1120122,True,r_tilde,0.0007247439465649696
527,-0.0027126711105877567,-0.002367163057727242,1118722,True,r_tilde,0.0007247504779483218
528,-0.004615802776629703,-0.004027315047359775,1117322,True,r_tilde,0.0007247557811972051
529,0.0014697362289796628,0.0012820980659205153,1115922,True,r_tilde,0.0007247711357093921
530,0.0016266249167867963,0.0014188620433750222,1114522,True,r_tilde,0.0007247726924464645
531,-0.0017601959710750834,-0.0015351131974683649,1113122,True,r_tilde,0.0007247745992689826
532,0.00333815100104817,0.0029113940557908015,1111722,True,r_tilde,0.0007247768321019497
533,0.0012401093774119445,0.0010816057364443903,1110322,True,r_tilde,0.0007247848626109239
534,-0.0026363786025461284,-0.002298577742750442,1108922,True,r_tilde,0.0007247859708880266
535,0.0026509084110782565,0.002310851417704172,1107522,True,r_tilde,0.0007247909797850266
536,0.0005214482556238994,0.00045446275491300503,1106122,True,r_tilde,0.0007247960440097977
537,0.0030228241407913295,0.0026341808997906867,1104722,True,r_tilde,0.0007247962399594011
538,0.002944838141793506,0.0025657066157690096,1103322,True,r_tilde,0.0007248028248063232
539,0.00287988485124754,0.0025087724627092696,1101922,True,r_tilde,0.0007248090742151065
540,-0.0011063785673211812,-0.0009634883227601107,1100522,True,r_tilde,0.0007248150509316391
541,-0.0023347774800218718,-0.002033363719537769,1099122,True,r_tilde,0.0007248159330317261
542,7.922212403792152e-05,6.894656446671991e-05,1097723,True,r_tilde,0.0007248198612888523
543,-0.0010600660052475608,-0.0009225337312165564,1096324,True,r_tilde,0.0007248198658115827
544,-0.0010287517856524876,-0.0008948982872348853,1094925,True,r_tilde,0.0007248206756032594
545,-0.0033380965206960466,-0.002903943393868358,1093526,True,r_tilde,0.000724821438258443
546,-0.0017705150389355903,-0.0015403998738752994,1092127,True,r_tilde,0.0007248294680111137
547,-0.0015631652768803028,-0.0013599310374165648,1090728,True,r_tilde,0.0007248317269295298
548,0.002182253784260103,0.0018982442369999816,1089329,True,r_tilde,0.0007248334877290064
549,-0.0013178444196886565,-0.001146203081877527,1087930,True,r_tilde,0.0007248369194269678
550,0.003024910072750515,0.0026308363028101737,1086531,True,r_tilde,0.0007248381709113291
551,0.003122955664210052,0.0027142697179419677,1085132,True,r_tilde,0.0007248447644677855
552,0.0007181588246942561,0.0006241538170752254,1083733,True,r_tilde,0.0007248517923156204
553,0.0038609020697471055,0.0033554325442867673,1082334,True,r_tilde,0.0007248521639616508
554,0.0005747036523915241,0.00049943460220711,1080935,True,r_tilde,0.0007248629054073794
555,-0.0004216168594612693,-0.00036633188963293943,1079537,True,r_tilde,0.0007248631434034526
556,-0.0003206293901569668,-0.0002785036612126551,1078139,True,r_tilde,0.0007248632714941841
557,-0.004559685145948873,-0.003959578368864578,1076741,True,r_tilde,0.0007248633455720334
558,-0.0018080208164352888,-0.0015699497091652512,1075343,True,r_tilde,0.0007248783267825503
559,-0.0006953878057490748,-0.0006038458844457893,1073945,True,r_tilde,0.0007248806822594868
560,0.0015414923797710393,0.0013379153644200573,1072547,True,r_tilde,0.0007248810306973443
561,-0.0008090751656881573,-0.0007022763116215575,1071149,True,r_tilde,0.000724882742892802
562,-0.00396961163670746,-0.0034455405080114384,1069751,True,r_tilde,0.0007248832145730212
563,0.0005950790822989249,0.0005165468591154465,1068354,True,r_tilde,0.0007248945689267378
564,-0.001877635085270754,-0.0016294481204673196,1066957,True,r_tilde,0.0007248948240865483
565,0.002940277609445543,0.0025512525065346414,1065560,True,r_tilde,0.0007248973643832711
566,-0.0024003450887301924,-0.0020825658815521986,1064163,True,r_tilde,0.0007249035936382894
567,-0.002953128276498935,-0.002561358616689496,1062766,True,r_tilde,0.0007249077451254004
568,-0.002695709443784725,-0.0023382614227122306,1061369,True,r_tilde,0.0007249140288598851
569,-0.0013350741010553291,-0.0011579917104876853,1059972,True,r_tilde,0.0007249192648149562
570,0.0006970530487259391,0.0006045723219459507,1058575,True,r_tilde,0.0007249205490914694
571,0.0017410453800116327,0.0015101418020413559,1057178,True,r_tilde,0.0007249208991808768
572,0.0008991392533884473,0.000780152706224402,1055781,True,r_tilde,0.0007249230832517717
573,-0.0020896263383345685,-0.001813135797063432,1054384,True,r_tilde,0.0007249236657567434
574,0.0016512161955473377,0.001432839972730673,1052987,True,r_tilde,0.0007249268119244642
575,0.002020148180185191,0.0017531625814619339,1051590,True,r_tilde,0.0007249287764195743
576,0.0011288313461728895,0.0009795871628093665,1050193,True,r_tilde,0.0007249317168306965
577,-0.0003454152699030786,-0.00029968190949997164,1048796,True,r_tilde,0.0007249326349488387
578,-0.0001942682338491844,-0.0001685796832131496,1047399,True,r_tilde,0.0007249327209141446
579,-0.0029134311469461074,-0.0025278102744238414,1046002,True,r_tilde,0.000724932748106304
580,0.0017156893903727002,0.0014885455009463365,1044605,True,r_tilde,0.0007249388638290816
581,-0.0007591647213298673,-0.000658631970962542,1043208,True,r_tilde,0.000724940984694629
582,0.0019254189890904488,0.0016704373664094825,1041811,True,r_tilde,0.0007249413999421825
583,-0.0007462657971199257,-0.0006474625918008564,1040414,True,r_tilde,0.0007249440710082061
584,0.0007636030819992923,0.0006624479627474344,1039017,True,r_tilde,0.0007249444722630393
585,-0.002964770332180387,-0.0025719631883814415,1037621,True,r_tilde,0.0007249448923781482
586,-8.597620259346767e-05,-7.456684979309486e-05,1036225,True,r_tilde,0.0007249512254300154
587,-0.0003741534847085644,-0.00032446108711947007,1034829,True,r_tilde,0.000724951230755824
588,0.0029342328504287627,0.002544292672124261,1033433,True,r_tilde,0.00072495133161806
589,-0.0029601999722138005,-0.002567168400934759,1032037,True,r_tilde,0.0007249575348249202
590,0.0011078799580866718,0.0009607814808457449,1030641,True,r_tilde,0.000724963848256312
591,0.0018750251786806109,0.0016261085640858716,1029245,True,r_tilde,0.0007249647325705567
592,0.0032235659556494383,0.002795655051020842,1027849,True,r_tilde,0.0007249672655659119
593,0.00200148111980122,0.0017357673114050348,1026453,True,r_tilde,0.0007249747522637469
594,9.784009099920051e-05,8.483276436779712e-05,1025057,True,r_tilde,0.0007249776384016126
595,0.0021130370992957235,0.0018319711963400076,1023661,True,r_tilde,0.0007249776452984011
596,-0.00029069936783960925,-0.00025204090217268826,1022266,True,r_tilde,0.0007249808621163961
597,-0.0008185783664457443,-0.000709649733550817,1020871,True,r_tilde,0.000724980922999872
598,0.0029667117533924998,0.002572042864357342,1019476,True,r_tilde,0.0007249814057602585
599,0.0035225178406667955,0.0030538868248675254,1018081,True,r_tilde,0.0007249877467895762
600,0.0009176947212749827,0.0007959821583736832,1016686,True,r_tilde,0.0007249966862412871
601,-0.0033043789802317254,-0.0028657137994453053,1015291,True,r_tilde,0.0007249972929749453
602,-0.002439295471667863,-0.0021156797770888053,1013896,True,r_tilde,0.0007250051594249107
603,0.0010974437017401229,0.0009517661907302063,1012501,True,r_tilde,0.0007250094461364698
604,-0.0016034354347544196,-0.0013904457812982383,1011106,True,r_tilde,0.000725010313814098
605,-0.0009544001900233482,-0.0008274959341453314,1009711,True,r_tilde,0.0007250121660488932
606,-0.003219542887690073,-0.0027912216566018523,1008316,True,r_tilde,0.0007250128222747935
607,0.00019891553715739617,0.0001724371508248749,1006921,True,r_tilde,0.0007250202898280663
608,0.0007552820348174216,0.0006547100221535778,1005526,True,r_tilde,0.0007250203183333304
609,0.004218786832182646,0.0036567937657347306,1004131,True,r_tilde,0.0007250207292992729
610,0.0018016696610081272,0.0015618090681631756,1002736,True,r_tilde,0.0007250335513863986
611,0.0007637562971598709,0.0006620160145369206,1001341,True,r_tilde,0.0007250358898431921
612,-0.0018264081271859793,-0.0015828816061485376,999950,True,r_tilde,0.000725036310073916
613,-0.00020424218713398765,-0.0001769854202656333,998559,True,r_tilde,0.0007250387131803687
614,-0.0030414117030378046,-0.0026360090618465434,997168,True,r_tilde,0.0007250387432319634
615,0.00019275899903152264,0.00016704861025099494,995777,True,r_tilde,0.000725045407079305
616,-0.0021229846636299345,-0.001840020922037618,994386,True,r_tilde,0.0007250454338464428
617,0.0012600551997316441,0.0010921083494464657,992995,True,r_tilde,0.000725048680719755
618,-0.0010934576637615207,-0.000947668630611015,991604,True,r_tilde,0.0007250498245180807
619,-7.762463532651017e-05,-6.726854422818245e-05,990213,True,r_tilde,0.0007250506858561845
620,-6.539478958822224e-05,-5.666644291023248e-05,988822,True,r_tilde,0.0007250506901969727
621,0.006042099355409283,0.005235573706939686,987431,True,r_tilde,0.0007250506932777177
622,-0.0003791029054258378,-0.00032847314996194317,986041,True,r_tilde,0.0007250769921605728
623,0.0021903288378927544,0.0018974260971092716,984651,True,r_tilde,0.0007250770956909733
624,0.003046046822865711,0.0026382608286732293,983261,True,r_tilde,0.0007250805516711663
