20260323 103200;23849.5;23867.5;23847.25;23862.5;865
20260323 103300;23862.25;23872.5;23860.5;23871.25;757
20260323 103400;23872;23875;23866.5;23867;617
20260323 103500;23866.5;23871.5;23858.25;23864.75;765
20260323 103600;23865.5;23877.75;23863;23876.75;545
20260323 103700;23877.5;23887.25;23872.25;23883.25;838
20260323 103800;23883;23886;23869.75;23869.75;541
20260323 103900;23869.5;23876.5;23860.75;23861.75;754
20260323 104000;23861.5;23863.5;23840.5;23842.75;1134
20260323 104100;23843;23844.75;23835.25;23839;907
20260323 104200;23838.75;23844.25;23834.75;23837.25;689
20260323 104300;23837.5;23854.25;23834;23852.25;905
20260323 104400;23852.25;23853.5;23846;23847.75;693
20260323 104500;23846.5;23857;23838.5;23855.5;928
20260323 104600;23854.5;23856.5;23838.25;23846;681
20260323 104700;23845.75;23854;23840;23847.75;696
20260323 104800;23848;23852.5;23839.5;23843.75;511
20260323 104900;23844.25;23846.25;23827.25;23832.5;858
20260323 105000;23832.25;23833;23815.75;23830.5;1641
20260323 105100;23830.75;23926;23827;23896.25;5726
20260323 105200;23897;23898.25;23866.5;23875.25;1934
20260323 105300;23874.5;23876.25;23864.25;23872.75;1055
20260323 105400;23873.5;23877.5;23856.75;23874;1158
20260323 105500;23875;23878.25;23863.5;23865;640
20260323 105600;23865.75;23869.75;23855.5;23858;745
20260323 105700;23859;23870;23853.25;23864.75;783
20260323 105800;23863.75;23870.25;23859.5;23869.75;699
20260323 105900;23869.25;23877.5;23865.75;23869.25;759
20260323 110000;23868.75;23882.75;23868.5;23881;712
20260323 110100;23881;23904.5;23881;23901;1399
20260323 110200;23900;23902.75;23888.75;23898.5;956
20260323 110300;23897.25;23898;23886.5;23889;814
20260323 110400;23888.75;23890.25;23876.25;23887.75;905
20260323 110500;23887.25;23898.25;23886.75;23894.75;759
20260323 110600;23893.5;24260;23889.75;24260;5742
20260323 110700;24265.75;24561;24265;24507;3548
20260323 110800;24507;24644.75;24464;24566.5;5213
20260323 110900;24581;24600;24463;24585.5;3555
20260323 111000;24580.5;24737;24572;24689.5;5715
20260323 111100;24688.5;24709.75;24580;24614.75;5134
20260323 111200;24617;24681.25;24585;24602;4381
20260323 111300;24601;24655.75;24560;24655.25;3765
20260323 111400;24655.25;24754.75;24650.25;24742.25;4967
20260323 111500;24741.25;24763.5;24720;24721.75;3984
20260323 111600;24720.75;24744;24672;24689;3540
20260323 111700;24689;24704.25;24605.25;24605.25;3093
20260323 111800;24607.75;24706.25;24605;24690;3170
20260323 111900;24689;24702.5;24645;24660.75;3139
20260323 112000;24662;24663.5;24618;24637.5;3014
20260323 112100;24639.25;24656.5;24558.25;24560.5;3706
20260323 112200;24563.75;24586.75;24530.75;24586.75;3687
20260323 112300;24585;24641.25;24561;24626;3436
20260323 112400;24625.25;24630.5;24566.75;24584.75;3046
20260323 112500;24584.25;24588.25;24505;24569.25;4211
20260323 112600;24569.5;24615.25;24560.75;24590.5;3260
20260323 112700;24590.75;24604.25;24561;24563;2255
20260323 112800;24563.25;24579.75;24519.25;24526.5;2522
20260323 112900;24528.75;24539.25;24455.75;24516.75;3597
20260323 113000;24519.25;24533;24472.75;24515.5;1981
20260323 113100;24514.5;24589.25;24511;24589;2087
20260323 113200;24586.75;24614;24580.75;24597.5;1863
20260323 113300;24596.5;24615;24588;24614.5;1700
20260323 113400;24615;24680.5;24615;24668;2770
20260323 113500;24664.75;24694.5;24655.5;24668.75;1875
